1823,1520,555
1824,1587,719
1825,1639,891
1826,1686,1079
1827,1717,1269
1828,1733,1455
1829,1737,1637
1830,1728,1811
1831,1708,1973
1832,1672,2111
1833,1623,2227
1834,1566,2317
1835,1495,2371
1836,1418,2397
1837,1341,2399
1838,1258,2363
1839,1174,2297
1840,1095,2205
1841,1018,2085
1842,948,1943
1843,886,1781
1844,834,1605
1845,797,1425
1846,764,1229
1847,749,1041
1848,750,857
1849,763,685
1850,785,525
1851,820,385
1852,871,273
1853,926,183
1854,996,131
1855,1079,117
1856,1148,113
1857,1229,153
1858,1311,223
1859,1393,325
1860,1472,453
1861,1539,597
1862,1601,763
1863,1655,943
1864,1693,1127
1865,1720,1317
1866,1738,1507
1867,1737,1685
1868,1726,1859
1869,1701,2013
1870,1659,2143
1871,1608,2251
1872,1545,2331
1873,1474,2379
1874,1407,2411
1875,1320,2393
1876,1231,2345
1877,1152,2275
1878,1072,2173
1879,998,2047
1880,929,1901
1881,872,1737
1882,822,1557
1883,783,1369
1884,758,1177
1885,749,993
1886,748,807
1887,764,639
1888,791,483
1889,835,357
1890,886,249
1891,946,169
1892,1016,123
1893,1092,109
1894,1169,121
1895,1250,169
1896,1334,249
1897,1414,357
1898,1488,487
1899,1562,647
1900,1615,809
1901,1665,991
1902,1700,1177
1903,1728,1369
1904,1745,1563
1905,1737,1735
1906,1721,1903
1907,1688,2047
1908,1645,2173
1909,1591,2275
1910,1528,2349
1911,1459,2395
1912,1381,2405
1913,1298,2385
1914,1213,2333
1915,1133,2253
1916,1052,2143
1917,980,2013
1918,916,1863
1919,857,1691
1920,813,1511
1921,777,1323
1922,754,1129
1923,746,943
1924,753,765
1925,768,595
1926,805,453
1927,847,325
1928,901,227
1929,966,159
1930,1032,113
1931,1110,109
1932,1192,135
1933,1276,193
1934,1357,277
1935,1434,389
1936,1506,527
1937,1573,685
1938,1629,857
1939,1674,1039
1940,1710,1231
1941,1734,1425
1942,1741,1607
1943,1734,1783
1944,1711,1941
1945,1679,2085
1946,1633,2205
1947,1576,2299
1948,1514,2369
1949,1438,2401
1950,1358,2405
1951,1274,2375
1952,1192,2317
1953,1110,2227
1954,1034,2115
1955,962,1977
1956,899,1821
1957,845,1647
1958,800,1461
1959,769,1273
1960,751,1083
1961,745,895
1962,753,717
1963,780,561
1964,815,419
1965,858,297
1966,915,207
1967,980,143
1968,1051,111
1969,1131,115
1970,1213,147
1971,1296,215
1972,1376,307
1973,1454,427
1974,1525,571
1975,1587,731
1976,1644,909
1977,1686,1095
1978,1720,1287
1979,1737,1477
1980,1738,1655
1981,1727,1827
1982,1704,1987
1983,1667,2123
1984,1621,2239
1985,1560,2325
1986,1490,2379
1987,1408,2399
1988,1336,2403
1989,1252,2365
1990,1171,2301
1991,1090,2205
1992,1014,2085
1993,944,1941
1994,879,1775
1995,830,1599
1996,791,1415
1997,760,1221
1998,749,1037
1999,748,853
2000,760,679
2001,786,521
2002,823,385
2003,872,273
2004,933,191
2005,998,133
2006,1072,111
2007,1154,123
2008,1234,165
2009,1316,237
2010,1396,337
2011,1469,461
2012,1542,611
2013,1604,781
2014,1656,959
2015,1696,1147
2016,1726,1341
2017,1739,1527
2018,1739,1707
2019,1723,1873
2020,1697,2027
2021,1657,2157
2022,1605,2265
2023,1542,2343
2024,1471,2391
2025,1392,2407
2026,1314,2397
2027,1228,2349
2028,1149,2279
2029,1070,2177
2030,993,2047
2031,931,1905
2032,866,1731
2033,823,1559
2034,783,1367
2035,761,1179
2036,748,987
2037,749,805
2038,762,631
2039,794,483
2040,836,355
2041,887,249
2042,950,173
2043,1021,129
2044,1095,113
2045,1174,131
2046,1253,177
2047,1336,259
2048,1418,369
2049,1495,503
2050,1558,653
2051,1616,823
2052,1667,1005
2053,1704,1195
2054,1728,1385
2055,1737,1571
2056,1738,1753
2057,1720,1917
2058,1690,2065
2059,1643,2187
2060,1586,2283
2061,1524,2359
2062,1452,2399
2063,1372,2407
2064,1294,2389
2065,1210,2337
2066,1127,2253
2067,1045,2141
2068,975,2011
2069,907,1853
2070,854,1685
2071,809,1505
2072,776,1317
2073,754,1125
2074,745,935
2075,756,763
2076,772,595
2077,805,449
2078,849,325
2079,904,227
2080,967,157
2081,1037,119
2082,1110,109
2083,1195,141
2084,1278,199
2085,1359,285
2086,1439,403
2087,1510,539
2088,1573,695
2089,1631,871
2090,1677,1055
2091,1712,1247
2092,1732,1435
2093,1744,1625
2094,1729,1791
2095,1710,1953
2096,1677,2097
2097,1631,2217
2098,1571,2307
2099,1506,2371
2100,1432,2405
2101,1353,2407
2102,1270,2377
2103,1186,2315
2104,1106,2227
2105,1029,2111
2106,956,1971
2107,893,1811
2108,844,1641
2109,800,1457
2110,767,1265
2111,750,1075
2112,746,889
2113,753,709
2114,780,553
2115,815,413
2116,863,295
2117,919,205
2118,983,141
2119,1047,103
2120,1136,117
2121,1217,153
2122,1302,221
2123,1383,317
2124,1458,435
2125,1528,577
2126,1589,739
2127,1643,917
2128,1691,1109
2129,1719,1297
2130,1737,1487
2131,1740,1669
2132,1722,1833
2133,1701,1993
2134,1665,2131
2135,1617,2243
2136,1556,2329
2137,1489,2385
2138,1401,2395
2139,1328,2397
2140,1248,2363
2141,1163,2293
2142,1086,2199
2143,1009,2075
2144,942,1933
2145,878,1765
2146,827,1591
2147,787,1403
2148,761,1213
2149,745,1021
2150,749,843
2151,760,667
2152,787,513
2153,826,379
2154,875,267
2155,934,185
2156,1003,133
2157,1075,109
2158,1157,123
2159,1241,171
2160,1322,241
2161,1400,343
2162,1477,471
2163,1544,619
2164,1607,789
2165,1660,969
2166,1698,1157
2167,1726,1349
2168,1737,1535
2169,1736,1713
2170,1721,1879
2171,1695,2033
2172,1658,2167
2173,1602,2269
2174,1540,2347
2175,1467,2391
2176,1386,2405
2177,1308,2393
2178,1227,2351
2179,1145,2273
2180,1064,2169
2181,991,2041
2182,918,1885
2183,863,1721
2184,815,1541
2185,779,1355
2186,758,1167
2187,748,977
2188,749,795
2189,766,625
2190,797,477
2191,836,345
2192,891,245
2193,951,167
2194,1024,127
2195,1096,109
2196,1178,131
2197,1261,185
2198,1342,267
2199,1421,375
2200,1497,511
2201,1562,663
2202,1624,837
2203,1671,1021
2204,1707,1209
2205,1729,1395
2206,1740,1585
2207,1742,1769
2208,1717,1925
2209,1686,2071
2210,1642,2195
2211,1586,2291
2212,1519,2361
2213,1448,2401
2214,1369,2407
2215,1288,2387
2216,1205,2333
2217,1123,2249
2218,1042,2133
2219,971,2003
2220,904,1845
2221,848,1673
2222,806,1495
2223,775,1307
2224,754,1115
2225,746,927
2226,752,747
2227,772,583
2228,806,439
2229,850,315
2230,907,221
2231,971,153
2232,1045,121
2233,1119,115
2234,1199,141
2235,1282,201
2236,1362,291
2237,1442,407
2238,1514,547
2239,1577,705
2240,1634,879
2241,1680,1065
2242,1713,1255
2243,1736,1449
2244,1742,1631
2245,1731,1803
2246,1710,1963
2247,1673,2101
2248,1626,2219
2249,1571,2313
2250,1503,2373
2251,1421,2397
2252,1348,2403
2253,1263,2371
2254,1181,2309
2255,1099,2217
2256,1030,2109
2257,952,1959
2258,889,1799
2259,839,1629
2260,799,1445
2261,766,1253
2262,744,1057
2263,746,877
2264,752,697
2265,782,543
2266,819,405
2267,866,289
2268,922,197
2269,987,139
2270,1059,109
2271,1139,115
2272,1222,155
2273,1306,223
2274,1385,317
2275,1464,443
2276,1533,587
2277,1595,749
2278,1648,927
2279,1690,1113
2280,1721,1305
2281,1739,1497
2282,1738,1673
2283,1726,1845
2284,1701,2001
2285,1660,2133
2286,1615,2249
2287,1555,2333
2288,1485,2385
2289,1405,2403
2290,1325,2395
2291,1242,2357
2292,1163,2289
2293,1078,2185
2294,1006,2065
2295,938,1921
2296,877,1755
2297,824,1575
2298,787,1391
2299,759,1197
2300,749,1011
2301,749,829
2302,761,655
2303,789,501
2304,829,367
2305,877,257
2306,939,177
2307,1005,125
2308,1081,105
2309,1162,121
2310,1245,169
2311,1326,241
2312,1407,347
2313,1481,475
2314,1548,625
2315,1609,793
2316,1663,977
2317,1700,1163
2318,1727,1355
2319,1740,1543
2320,1736,1719
2321,1720,1885
2322,1693,2037
2323,1652,2167
2324,1599,2271
2325,1537,2347
2326,1465,2393
2327,1384,2403
2328,1302,2385
2329,1220,2339
2330,1140,2263
2331,1061,2159
2332,986,2027
2333,919,1875
2334,862,1709
2335,814,1527
2336,777,1339
2337,757,1149
2338,748,963
2339,756,787
2340,768,613
2341,799,463
2342,840,335
2343,895,235
2344,959,163
2345,1027,119
2346,1103,109
2347,1181,127
2348,1263,181
2349,1347,267
2350,1431,381
2351,1499,511
2352,1567,669
2353,1625,839
2354,1673,1023
2355,1708,1211
2356,1731,1403
2357,1737,1587
2358,1731,1761
2359,1714,1925
2360,1685,2075
2361,1640,2195
2362,1582,2291
2363,1517,2359
2364,1443,2395
2365,1364,2401
2366,1282,2375
2367,1200,2323
2368,1119,2237
2369,1043,2127
2370,968,1989
2371,905,1835
2372,845,1657
2373,802,1475
2374,773,1289
2375,753,1097
2376,746,909
2377,755,733
2378,778,573
2379,808,425
2380,854,305
2381,910,209
2382,973,145
2383,1040,103
2384,1123,107
2385,1203,137
2386,1285,199
2387,1367,289
2388,1448,411
2389,1520,551
2390,1585,713
2391,1642,889
2392,1683,1071
2393,1711,1257
2394,1740,1457
2395,1740,1633
2396,1733,1811
2397,1709,1967
2398,1672,2105
2399,1624,2221
2400,1564,2309
2401,1497,2369
2402,1423,2399
2403,1344,2397
2404,1263,2367
2405,1178,2301
2406,1098,2209
2407,1016,2085
2408,949,1947
2409,887,1785
2410,837,1613
2411,796,1427
2412,766,1237
2413,752,1049
2414,747,861
2415,759,687
2416,782,527
2417,821,391
2418,868,277
2419,929,193
2420,994,133
2421,1066,105
2422,1145,113
2423,1226,153
2424,1311,223
2425,1390,321
2426,1468,445
2427,1551,607
2428,1599,757
2429,1649,933
2430,1690,1119
2431,1722,1313
2432,1737,1501
2433,1740,1683
2434,1729,1857
2435,1701,2007
2436,1658,2137
2437,1609,2249
2438,1550,2333
2439,1479,2383
2440,1405,2407
2441,1323,2393
2442,1238,2353
2443,1155,2279
2444,1074,2179
2445,1000,2055
2446,941,1919
2447,875,1745
2448,822,1565
2449,785,1379
2450,758,1185
2451,744,995
2452,747,815
2453,766,649
2454,793,495
2455,833,361
2456,882,253
2457,942,173
2458,1010,123
2459,1089,109
2460,1166,121
2461,1250,171
2462,1332,249
2463,1410,353
2464,1485,481
2465,1555,637
2466,1612,803
2467,1664,985
2468,1706,1179
2469,1728,1365
2470,1742,1553
2471,1741,1735
2472,1722,1899
2473,1688,2043
2474,1648,2171
2475,1594,2273
2476,1533,2349
2477,1461,2393
2478,1383,2405
2479,1296,2381
2480,1217,2337
2481,1132,2253
2482,1053,2147
2483,982,2019
2484,919,1871
2485,860,1699
2486,813,1519
2487,776,1327
2488,754,1135
2489,747,951
2490,757,775
2491,772,605
2492,802,455
2493,843,329
2494,897,229
2495,961,157
2496,1032,117
2497,1110,109
2498,1189,133
2499,1271,187
2500,1351,271
2501,1425,377
2502,1505,523
2503,1571,677
2504,1630,851
2505,1676,1033
2506,1712,1225
2507,1731,1411
2508,1737,1595
2509,1737,1777
2510,1713,1935
2511,1678,2077
2512,1636,2201
2513,1581,2297
2514,1514,2363
2515,1446,2405
2516,1361,2401
2517,1278,2373
2518,1193,2315
2519,1114,2231
2520,1038,2119
2521,963,1979
2522,901,1825
2523,843,1647
2524,804,1469
2525,771,1277
2526,748,1083
2527,747,901
2528,758,727
2529,778,561
2530,810,417
2531,854,297
2532,914,207
2533,979,143
2534,1056,117
2535,1130,113
2536,1209,141
2537,1293,205
2538,1371,297
2539,1451,417
2540,1523,559
2541,1588,723
2542,1642,899
2543,1686,1083
2544,1719,1275
2545,1734,1461
2546,1740,1645
2547,1730,1819
2548,1708,1979
2549,1669,2113
2550,1622,2227
2551,1561,2315
2552,1492,2371
2553,1418,2401
2554,1338,2397
2555,1254,2359
2556,1170,2293
2557,1091,2201
2558,1010,2077
2559,943,1937
2560,883,1777
2561,831,1599
2562,789,1413
2563,763,1225
2564,748,1035
2565,745,849
2566,755,673
2567,780,517
2568,819,381
2569,867,267
2570,925,181
2571,995,129
2572,1070,107
2573,1148,113
2574,1228,153
2575,1310,223
2576,1392,325
2577,1466,447
2578,1539,599
2579,1600,765
2580,1651,943
2581,1689,1125
2582,1719,1319
2583,1734,1507
2584,1739,1693
2585,1725,1861
2586,1697,2013
2587,1652,2139
2588,1603,2249
2589,1541,2329
2590,1473,2381
2591,1397,2401
2592,1314,2387
2593,1234,2347
2594,1148,2271
2595,1065,2167
2596,991,2041
2597,926,1895
2598,868,1731
2599,819,1551
2600,780,1363
2601,754,1171
2602,744,985
2603,744,799
2604,762,633
2605,791,481
2606,832,349
2607,884,245
2608,943,165
2609,1012,117
2610,1087,101
2611,1166,117
2612,1250,169
2613,1331,247
2614,1412,355
2615,1488,487
2616,1557,643
2617,1612,809
2618,1659,987
2619,1699,1177
2620,1725,1371
2621,1734,1555
2622,1734,1737
2623,1717,1901
2624,1682,2045
2625,1639,2171
2626,1586,2271
2627,1527,2349
2628,1462,2399
2629,1372,2397
2630,1292,2379
2631,1207,2327
2632,1125,2245
2633,1048,2139
2634,975,2007
2635,910,1855
2636,852,1683
2637,806,1501
2638,771,1313
2639,749,1119
2640,739,931
2641,748,755
2642,769,591
2643,798,441
2644,843,319
2645,894,217
2646,958,147
2647,1037,117
2648,1107,103
2649,1186,127
2650,1270,185
2651,1354,275
2652,1431,387
2653,1499,519
2654,1567,679
2655,1626,857
2656,1673,1041
2657,1707,1229
2658,1732,1423
2659,1736,1605
2660,1726,1777
2661,1706,1939
2662,1670,2079
2663,1627,2201
2664,1571,2297
2665,1503,2359
2666,1432,2395
2667,1352,2397
2668,1265,2365
2669,1184,2309
2670,1103,2219
2671,1025,2103
2672,961,1975
2673,893,1811
2674,838,1637
2675,795,1453
2676,764,1263
2677,747,1075
2678,743,887
2679,751,711
2680,773,549
2681,809,409
2682,855,291
2683,913,199
2684,978,137
2685,1050,105
2686,1128,109
2687,1210,143
2688,1292,207
2689,1371,299
2690,1448,419
2691,1516,559
2692,1584,727
2693,1638,903
2694,1683,1091
2695,1714,1281
2696,1730,1469
2697,1733,1653
2698,1723,1825
2699,1700,1983
2700,1663,2119
2701,1614,2233
2702,1560,2325
2703,1485,2375
2704,1407,2397
2705,1329,2395
2706,1245,2357
2707,1165,2291
2708,1085,2195
2709,1008,2075
2710,935,1927
2711,874,1763
2712,823,1587
2713,784,1403
2714,758,1213
2715,744,1023
2716,737,835
2717,754,667
2718,781,511
2719,818,373
2720,869,265
2721,929,183
2722,997,129
2723,1073,107
2724,1150,117
2725,1230,157
2726,1311,229
2727,1393,333
2728,1468,457
2729,1537,607
2730,1602,779
2731,1656,959
2732,1690,1141
2733,1718,1333
2734,1731,1519
2735,1730,1697
2736,1719,1871
2737,1694,2025
2738,1651,2153
2739,1597,2257
2740,1533,2333
2741,1464,2385
2742,1386,2401
2743,1307,2389
2744,1224,2343
2745,1145,2273
2746,1063,2167
2747,987,2037
2748,917,1885
2749,862,1723
2750,815,1545
2751,779,1357
2752,753,1165
2753,744,977
2754,741,791
2755,760,625
2756,789,473
2757,832,345
2758,885,241
2759,949,169
2760,1013,117
2761,1089,103
2762,1171,125
2763,1254,177
2764,1335,255
2765,1412,361
2766,1492,501
2767,1554,649
2768,1614,821
2769,1663,1003
2770,1699,1193
2771,1725,1385
2772,1737,1573
2773,1730,1747
2774,1714,1913
2775,1681,2059
2776,1636,2183
2777,1583,2283
2778,1519,2355
2779,1439,2385
2780,1368,2403
2781,1291,2387
2782,1204,2329
2783,1119,2243
2784,1042,2135
2785,969,2003
2786,902,1845
2787,850,1679
2788,805,1497
2789,771,1309
2790,748,1115
2791,741,929
2792,748,749
2793,769,585
2794,802,441
2795,847,317
2796,903,223
2797,965,153
2798,1029,107
2799,1113,109
2800,1194,139
2801,1277,197
2802,1359,287
2803,1438,401
2804,1491,519
2805,1573,697
2806,1630,871
2807,1676,1057
2808,1711,1245
2809,1731,1437
2810,1736,1619
2811,1726,1791
2812,1707,1955
2813,1674,2097
2814,1626,2215
2815,1568,2305
2816,1503,2371
2817,1426,2399
2818,1350,2405
2819,1265,2371
2820,1181,2311
2821,1101,2221
2822,1023,2103
2823,946,1955
2824,893,1809
2825,839,1633
2826,796,1449
2827,767,1259
2828,748,1067
2829,746,885
2830,754,707
2831,779,547
2832,814,407
2833,862,291
2834,917,199
2835,984,141
2836,1056,109
2837,1135,113
2838,1220,155
2839,1303,221
2840,1381,313
2841,1457,435
2842,1524,575
2843,1590,741
2844,1644,921
2845,1690,1109
2846,1719,1299
2847,1736,1489
2848,1731,1661
2849,1724,1839
2850,1701,1995
2851,1664,2131
2852,1614,2243
2853,1552,2325
2854,1485,2381
2855,1408,2405
2856,1328,2397
2857,1245,2359
2858,1163,2291
2859,1084,2197
2860,1008,2073
2861,936,1923
2862,878,1763
2863,827,1585
2864,787,1399
2865,759,1207
2866,746,1017
2867,746,835
2868,761,665
2869,787,509
2870,825,373
2871,876,265
2872,937,185
2873,1005,131
2874,1079,109
2875,1159,123
2876,1240,167
2877,1323,241
2878,1399,339
2879,1478,473
2880,1544,619
2881,1610,793
2882,1661,971
2883,1700,1159
2884,1724,1349
2885,1737,1535
2886,1735,1711
2887,1721,1881
2888,1695,2035
2889,1650,2159
2890,1601,2269
2891,1537,2345
2892,1471,2395
2893,1388,2405
2894,1308,2391
2895,1226,2347
2896,1144,2269
2897,1063,2163
2898,988,2033
2899,921,1885
2900,862,1715
2901,817,1537
2902,780,1349
2903,754,1153
2904,747,969
2905,748,787
2906,766,619
2907,796,469
2908,839,341
2909,895,241
2910,956,167
2911,1024,119
2912,1100,109
2913,1180,129
2914,1266,187
2915,1344,263
2916,1424,375
2917,1499,509
2918,1563,661
2919,1624,835
2920,1671,1015
2921,1706,1205
2922,1727,1393
2923,1740,1583
2924,1735,1759
2925,1720,1925
2926,1686,2069
2927,1639,2191
2928,1586,2289
2929,1518,2355
2930,1446,2393
2931,1368,2403
2932,1288,2381
2933,1207,2329
2934,1121,2241
2935,1044,2129
2936,969,1991
2937,905,1837
2938,851,1669
2939,807,1487
2940,773,1297
2941,756,1109
2942,747,919
2943,753,739
2944,773,577
2945,809,433
2946,855,313
2947,908,215
2948,974,149
2949,1044,111
2950,1120,109
2951,1202,139
2952,1286,199
2953,1369,291
2954,1447,409
2955,1515,543
2956,1583,707
2957,1637,879
2958,1683,1065
2959,1717,1257
2960,1739,1451
2961,1748,1637
2962,1731,1803
2963,1712,1963
2964,1677,2105
2965,1625,2217
2966,1570,2311
2967,1504,2373
2968,1427,2401
2969,1348,2399
2970,1266,2369
2971,1182,2305
2972,1100,2213
2973,1024,2097
2974,954,1955
2975,892,1797
2976,840,1623
2977,798,1437
2978,767,1245
2979,751,1055
2980,747,869
2981,759,697
2982,786,539
2983,821,399
2984,867,283
2985,930,201
2986,991,137
2987,1063,107
2988,1144,115
2989,1227,153
2990,1309,223
2991,1389,319
2992,1465,441
2993,1536,587
2994,1598,751
2995,1649,927
2996,1694,1117
2997,1724,1307
2998,1739,1495
2999,1740,1677
3000,1728,1847
3001,1702,2001
3002,1665,2137
3003,1615,2247
3004,1554,2329
3005,1488,2385
3006,1408,2403
3007,1327,2395
3008,1243,2355
3009,1160,2283
3010,1086,2191
3011,1006,2061
3012,938,1915
3013,877,1751
3014,824,1567
3015,786,1383
3016,761,1193
3017,749,1005
3018,751,823
3019,766,653
3020,794,499
3021,833,365
3022,881,255
3023,941,175
3024,1006,121
3025,1088,109
3026,1167,123
3027,1249,167
3028,1330,243
3029,1409,347
3030,1484,477
3031,1553,627
3032,1615,799
3033,1671,985
3034,1704,1167
3035,1734,1363
3036,1742,1547
3037,1738,1721
3038,1723,1889
3039,1694,2039
3040,1653,2169
3041,1601,2273
3042,1536,2347
3043,1461,2387
3044,1386,2403
3045,1304,2387
3046,1222,2339
3047,1139,2261
3048,1060,2153
3049,988,2027
3050,921,1873
3051,862,1703
3052,814,1521
3053,782,1337
3054,763,1151
3055,751,959
3056,758,781
3057,773,611
3058,805,463
3059,842,331
3060,898,233
3061,961,161
3062,1030,117
3063,1108,109
3064,1188,131
3065,1270,185
3066,1351,267
3067,1431,379
3068,1510,521
3069,1571,673
3070,1627,843
3071,1677,1029
3072,1710,1217
3073,1731,1405
3074,1742,1593
3075,1739,1773
3076,1720,1935
3077,1686,2077
3078,1640,2197
3079,1589,2299
3080,1518,2361
3081,1445,2399
3082,1366,2405
3083,1285,2379
3084,1202,2325
3085,1120,2239
3086,1042,2125
3087,975,1995
3088,904,1831
3089,850,1659
3090,807,1477
3091,776,1289
3092,753,1095
3093,751,911
3094,757,733
3095,778,569
3096,812,425
3097,858,307
3098,913,211
3099,978,147
3100,1052,115
3101,1128,113
3102,1208,143
3103,1291,205
3104,1373,297
3105,1456,421
3106,1527,563
3107,1588,719
3108,1643,895
3109,1687,1079
3110,1719,1271
3111,1738,1461
3112,1748,1649
3113,1736,1819
3114,1712,1975
3115,1675,2113
3116,1625,2227
3117,1566,2315
3118,1500,2377
3119,1427,2407
3120,1346,2405
3121,1265,2373
3122,1182,2309
3123,1099,2211
3124,1021,2091
3125,954,1953
3126,892,1791
3127,840,1615
3128,798,1429
3129,768,1237
3130,754,1049
3131,755,869
3132,763,691
3133,788,531
3134,825,395
3135,875,283
3136,930,193
3137,998,137
3138,1073,113
3139,1152,121
3140,1232,159
3141,1310,223
3142,1393,325
3143,1473,453
3144,1542,601
3145,1603,765
3146,1655,943
3147,1697,1131
3148,1726,1321
3149,1743,1511
3150,1745,1695
3151,1730,1861
3152,1704,2015
3153,1664,2147
3154,1612,2253
3155,1551,2337
3156,1492,2399
3157,1410,2413
3158,1324,2397
3159,1237,2351
3160,1157,2281
3161,1078,2181
3162,1004,2057
3163,938,1913
3164,878,1745
3165,829,1567
3166,787,1377
3167,758,1181
3168,752,999
3169,755,819
3170,767,645
3171,799,497
3172,837,361
3173,889,255
3174,946,173
3175,1020,131
3176,1093,111
3177,1175,129
3178,1255,175
3179,1338,253
3180,1416,357
3181,1489,487
3182,1557,639
3183,1617,809
3184,1667,989
3185,1707,1179
3186,1731,1369
3187,1744,1557
3188,1739,1733
3189,1723,1899
3190,1695,2051
3191,1652,2177
3192,1599,2279
3193,1535,2351
3194,1464,2397
3195,1383,2407
3196,1300,2385
3197,1217,2335
3198,1138,2259
3199,1059,2151
3200,989,2023
3201,920,1867
3202,859,1695
3203,817,1519
3204,780,1327
3205,760,1137
3206,752,951
3207,759,773
3208,774,601
3209,805,453
3210,847,327
3211,900,227
3212,964,159
3213,1040,123
3214,1113,111
3215,1193,135
3216,1272,187
3217,1358,277
3218,1435,389
3219,1508,525
3220,1576,685
3221,1632,857
3222,1679,1039
3223,1713,1229
3224,1734,1419
3225,1746,1607
3226,1737,1781
3227,1715,1941
3228,1684,2085
3229,1639,2207
3230,1578,2297
3231,1514,2365
3232,1441,2401
3233,1360,2403
3234,1279,2377
3235,1198,2321
3236,1115,2233
3237,1038,2117
3238,967,1981
3239,902,1823
3240,847,1649
3241,806,1467
3242,774,1277
3243,756,1087
3244,748,899
3245,759,723
3246,779,559
3247,814,417
3248,859,297
3249,923,213
3250,983,145
3251,1055,113
3252,1131,111
3253,1212,145
3254,1295,209
3255,1375,301
3256,1452,419
3257,1530,569
3258,1591,727
3259,1645,903
3260,1686,1085
3261,1719,1279
3262,1736,1467
3263,1744,1653
3264,1732,1825
3265,1709,1983
3266,1672,2119
3267,1623,2233
3268,1561,2319
3269,1504,2387
3270,1420,2405
3271,1339,2399
3272,1256,2363
3273,1173,2297
3274,1094,2205
3275,1015,2081
3276,948,1941
3277,887,1779
3278,834,1601
3279,796,1419
3280,766,1225
3281,752,1037
3282,749,851
3283,761,679
3284,785,519
3285,826,387
3286,872,271
3287,932,187
3288,1004,139
3289,1075,111
3290,1153,119
3291,1234,159
3292,1318,233
3293,1399,335
3294,1473,457
3295,1543,607
3296,1604,773
3297,1655,951
3298,1696,1139
3299,1728,1335
3300,1739,1519
3301,1741,1701
3302,1727,1869
3303,1698,2019
3304,1658,2151
3305,1605,2257
3306,1545,2339
3307,1477,2391
3308,1400,2409
3309,1316,2393
3310,1234,2351
3311,1151,2277
3312,1071,2175
3313,1001,2053
3314,929,1901
3315,871,1735
3316,820,1555
3317,785,1369
3318,763,1179
3319,748,987
3320,749,805
3321,767,637
3322,796,485
3323,836,355
3324,888,249
3325,951,175
3326,1016,123
3327,1092,109
3328,1174,129
3329,1256,179
3330,1338,259
3331,1416,365
3332,1490,495
3333,1557,649
3334,1618,821
3335,1667,1003
3336,1706,1193
3337,1729,1381
3338,1742,1571
3339,1736,1747
3340,1717,1909
3341,1688,2059
3342,1646,2185
3343,1595,2289
3344,1528,2357
3345,1455,2399
3346,1376,2409
3347,1291,2385
3348,1208,2333
3349,1128,2255
3350,1051,2145
3351,977,2011
3352,912,1859
3353,857,1691
3354,808,1505
3355,773,1317
3356,753,1125
3357,739,931
3358,752,761
3359,772,595
3360,802,447
3361,847,325
3362,902,227
3363,964,155
3364,1037,119
3365,1114,113
3366,1196,141
3367,1276,197
3368,1357,283
3369,1436,397
3370,1505,533
3371,1574,693
3372,1632,869
3373,1679,1055
3374,1711,1243
3375,1735,1435
3376,1733,1609
3377,1732,1791
3378,1711,1953
3379,1679,2095
3380,1632,2215
3381,1573,2305
3382,1508,2371
3383,1432,2403
3384,1350,2401
3385,1270,2375
3386,1187,2317
3387,1110,2231
3388,1029,2113
3389,958,1973
3390,894,1815
3391,839,1639
3392,797,1457
3393,769,1269
3394,751,1079
3395,741,887
3396,755,715
3397,778,555
3398,812,413
3399,859,295
3400,914,203
3401,981,143
3402,1057,115
3403,1135,119
3404,1217,153
3405,1297,217
3406,1376,311
3407,1457,433
3408,1526,575
3409,1589,739
3410,1643,915
3411,1687,1101
3412,1717,1291
3413,1735,1481
3414,1734,1659
3415,1729,1837
3416,1703,1991
3417,1666,2127
3418,1617,2241
3419,1555,2325
3420,1477,2369
3421,1407,2401
3422,1331,2399
3423,1250,2365
3424,1166,2295
3425,1087,2201
3426,1010,2077
3427,938,1929
3428,878,1767
3429,828,1591
3430,788,1405
3431,760,1213
3432,746,1023
3433,745,839
3434,759,669
3435,786,513
3436,824,377
3437,876,269
3438,935,187
3439,997,127
3440,1076,109
3441,1157,121
3442,1235,161
3443,1317,235
3444,1398,339
3445,1453,441
3446,1542,613
3447,1607,785
3448,1656,961
3449,1696,1149
3450,1721,1339
3451,1738,1529
3452,1736,1707
3453,1722,1877
3454,1694,2027
3455,1653,2157
3456,1600,2261
3457,1538,2341
3458,1466,2387
3459,1391,2407
3460,1309,2391
3461,1230,2351
3462,1144,2271
3463,1064,2169
3464,984,2033
3465,922,1889
3466,865,1723
3467,818,1545
3468,780,1357
3469,757,1167
3470,749,981
3471,746,793
3472,764,625
3473,795,477
3474,837,349
3475,886,241
3476,952,169
3477,1017,119
3478,1095,109
3479,1177,131
3480,1252,173
3481,1341,263
3482,1421,373
3483,1491,501
3484,1559,657
3485,1618,829
3486,1667,1011
3487,1704,1199
3488,1730,1393
3489,1743,1581
3490,1735,1755
3491,1716,1919
3492,1684,2065
3493,1639,2187
3494,1583,2285
3495,1521,2357
3496,1447,2395
3497,1370,2407
3498,1287,2383
3499,1206,2333
3500,1119,2243
3501,1044,2135
3502,970,2001
3503,907,1849
3504,853,1679
3505,807,1497
3506,772,1307
3507,752,1115
3508,749,931
3509,751,749
3510,773,587
3511,804,439
3512,849,317
3513,905,221
3514,966,151
3515,1037,113
3516,1115,111
3517,1197,139
3518,1280,199
3519,1358,283
3520,1439,403
3521,1508,537
3522,1576,699
