Groups:,,,,,,,,,,,,,,,,,,,,,,,,,,
adc_in_v[11:0] =, adc_in_v[11], adc_in_v[10], adc_in_v[9], adc_in_v[8], adc_in_v[7], adc_in_v[6], adc_in_v[5], adc_in_v[4], adc_in_v[3], adc_in_v[2], adc_in_v[1], adc_in_v[0], ,,,,,,,,,,,,,
3167,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3168,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3169,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3170,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3171,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3172,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3173,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3174,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3175,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3176,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3177,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3178,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3179,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3180,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3181,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3182,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3183,1559,0,1,1,0,0,0,0,1,0,1,1,1,1244,0,1,0,0,1,1,0,1,1,1,0,0
3184,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3185,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3186,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3187,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3188,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3189,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3190,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3191,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3192,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3193,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3194,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3195,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3196,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3197,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3198,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3199,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3200,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3201,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3202,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3203,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3204,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3205,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3206,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3207,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3208,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3209,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3210,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3211,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3212,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3213,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3214,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3215,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3216,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3217,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3218,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3219,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3220,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3221,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3222,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3223,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3224,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3225,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3226,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3227,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3228,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3229,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3230,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3231,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3232,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3233,1534,0,1,0,1,1,1,1,1,1,1,1,0,1188,0,1,0,0,1,0,1,0,0,1,0,0
3234,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3235,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3236,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3237,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3238,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3239,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3240,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3241,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3242,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3243,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3244,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3245,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3246,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3247,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3248,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3249,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3250,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3251,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3252,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3253,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3254,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3255,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3256,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3257,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3258,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3259,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3260,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3261,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3262,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3263,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3264,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3265,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3266,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3267,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3268,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3269,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3270,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3271,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3272,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3273,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3274,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3275,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3276,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3277,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3278,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3279,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3280,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3281,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3282,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3283,1498,0,1,0,1,1,1,0,1,1,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
3284,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3285,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3286,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3287,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3288,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3289,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3290,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3291,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3292,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3293,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3294,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3295,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3296,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3297,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3298,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3299,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3300,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3301,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3302,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3303,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3304,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3305,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3306,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3307,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3308,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3309,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3310,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3311,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3312,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3313,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3314,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3315,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3316,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3317,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3318,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3319,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3320,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3321,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3322,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3323,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3324,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3325,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3326,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3327,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3328,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3329,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3330,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3331,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3332,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3333,1455,0,1,0,1,1,0,1,0,1,1,1,1,1080,0,1,0,0,0,0,1,1,1,0,0,0
3334,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3335,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3336,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3337,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3338,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3339,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3340,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3341,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3342,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3343,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3344,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3345,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3346,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3347,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3348,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3349,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3350,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3351,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3352,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3353,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3354,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3355,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3356,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3357,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3358,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3359,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3360,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3361,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3362,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3363,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3364,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3365,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3366,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3367,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3368,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3369,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3370,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3371,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3372,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3373,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3374,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3375,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3376,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3377,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3378,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3379,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3380,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3381,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3382,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3383,1405,0,1,0,1,0,1,1,1,1,1,0,1,1030,0,1,0,0,0,0,0,0,0,1,1,0
3384,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3385,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3386,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3387,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3388,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3389,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3390,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3391,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3392,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3393,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3394,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3395,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3396,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3397,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3398,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3399,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3400,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3401,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3402,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3403,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3404,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3405,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3406,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3407,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3408,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3409,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
