Groups:
r_adc_data_v[11:0] =, r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], ,
r_adc_data_i[11:0] =, r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0], ,

Data:
time unit: us, r_adc_data_v[11:0], r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], r_adc_data_i[11:0], r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0],
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X,
1133, 1290, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1520, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0,
1134, 1346, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1546, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0,
1135, 1399, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1562, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0,
1136, 1448, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1572, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0,
1137, 1490, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1571, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1,
1138, 1526, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1560, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,
1139, 1557, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1544, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,
1140, 1578, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1518, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0,
1141, 1590, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1484, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0,
1142, 1593, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1443, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1,
1143, 1589, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1396, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0,
1144, 1575, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1344, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0,
1145, 1552, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1289, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1,
1146, 1522, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1232, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0,
1147, 1485, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1175, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1,
1148, 1440, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1120, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0,
1149, 1392, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1069, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1,
1150, 1338, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0,
1151, 1283, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 976, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0,
1152, 1226, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 936, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0,
1153, 1169, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 904, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0,
1154, 1114, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 880, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0,
1155, 1063, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 863, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1,
1156, 1015, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 855, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1,
1157, 974, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 854, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0,
1158, 938, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 862, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0,
1159, 910, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
1160, 889, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 903, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1,
1161, 876, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 936, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0,
1162, 872, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 975, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1,
1163, 877, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1021, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1,
1164, 890, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1073, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1,
1165, 912, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1127, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1,
1166, 941, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1182, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0,
1167, 975, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1238, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0,
1168, 1019, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1296, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0,
1169, 1066, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1348, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0,
1170, 1118, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1399, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1,
1171, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1443, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1,
1172, 1229, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1485, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1,
1173, 1286, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1518, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0,
1174, 1340, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1545, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1,
1175, 1394, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1560, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,
1176, 1445, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1569, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1,
1177, 1489, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1569, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1,
1178, 1527, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1559, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1,
1179, 1557, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1542, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0,
1180, 1578, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1515, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1,
1181, 1591, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1481, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1,
1182, 1596, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1440, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0,
1183, 1588, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1393, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1,
1184, 1574, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1342, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0,
1185, 1551, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1,
1186, 1520, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1235, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1,
1187, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1179, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1,
1188, 1438, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1123, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1,
1189, 1389, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1070, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0,
1190, 1338, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1019, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1,
1191, 1282, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 975, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1,
1192, 1226, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 935, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1,
1193, 1169, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 902, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0,
1194, 1115, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
1195, 1064, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 861, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1,
1196, 1017, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 853, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1,
1197, 975, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 852, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0,
1198, 938, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 862, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0,
1199, 912, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 878, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0,
1200, 888, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 903, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1,
1201, 876, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 936, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0,
1202, 873, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 976, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0,
1203, 876, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1021, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1,
1204, 888, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1071, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1,
1205, 911, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1124, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0,
1206, 941, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1179, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1,
1207, 975, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1235, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1,
1208, 1018, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1293, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1,
1209, 1066, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1348, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0,
1210, 1118, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1399, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1,
1211, 1174, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1443, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1,
1212, 1230, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1482, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0,
1213, 1287, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1516, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0,
1214, 1343, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1544, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,
1215, 1396, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1560, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,
1216, 1444, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1568, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,
1217, 1487, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1567, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1,
1218, 1524, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1559, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1,
1219, 1554, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1543, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1,
1220, 1576, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1516, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0,
1221, 1591, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1481, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1,
1222, 1596, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1440, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0,
1223, 1591, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1395, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1,
1224, 1576, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1344, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0,
1225, 1553, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1290, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0,
1226, 1522, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1235, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1,
1227, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1178, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0,
1228, 1439, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1120, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0,
1229, 1388, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1068, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0,
1230, 1335, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0,
1231, 1278, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 974, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0,
1232, 1222, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 937, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1,
1233, 1168, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 905, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1,
1234, 1114, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 881, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1,
1235, 1063, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 864, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0,
1236, 1016, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 855, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1,
1237, 974, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 852, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0,
1238, 940, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 862, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0,
1239, 911, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
1240, 889, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 903, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1,
1241, 876, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 936, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0,
1242, 873, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 975, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1,
1243, 878, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0,
1244, 891, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1070, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0,
1245, 913, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1123, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1,
1246, 943, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1180, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0,
1247, 977, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1237, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1,
1248, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1294, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0,
1249, 1068, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1347, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1,
1250, 1120, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1397, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1,
1251, 1175, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1442, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0,
1252, 1231, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1,
1253, 1287, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1516, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0,
1254, 1341, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1541, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1,
1255, 1393, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1559, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1,
1256, 1443, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1567, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1,
1257, 1487, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1568, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,
1258, 1523, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1560, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,
1259, 1554, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1544, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,
1260, 1578, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1518, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0,
1261, 1591, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1,
1262, 1595, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1441, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1,
1263, 1590, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1395, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1,
1264, 1576, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1344, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0,
1265, 1552, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1290, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0,
1266, 1521, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1233, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1,
1267, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1178, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0,
1268, 1438, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1122, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0,
1269, 1389, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1070, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0,
1270, 1339, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1019, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1,
1271, 1282, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 974, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0,
1272, 1225, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 935, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1,
1273, 1168, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 903, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1,
1274, 1114, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
1275, 1063, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 862, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0,
1276, 1014, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 854, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0,
1277, 973, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 853, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1,
1278, 939, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 862, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0,
1279, 911, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
1280, 890, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 904, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0,
1281, 877, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 938, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0,
1282, 873, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 978, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0,
1283, 876, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1022, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0,
1284, 890, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1072, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0,
1285, 913, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1125, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1,
1286, 942, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1182, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0,
1287, 977, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1239, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1,
1288, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1296, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0,
1289, 1067, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1350, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0,
1290, 1119, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1400, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0,
1291, 1174, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1445, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1,
